year,sido,gungu,type, 1 , 2 , 3 , 4 , 5 , 6 , 7 
2021,충청남도,공주시,농사용," 14,060,442 "," 13,701,494 "," 11,324,980 "," 9,469,806 "," 8,644,555 "," 10,399,148 "," 11,588,134 "
2021,충청남도,공주시,가로등," 1,460,659 "," 1,403,522 "," 1,342,854 "," 1,396,672 "," 1,331,961 "," 1,291,141 "," 1,247,064 "
2021,충청남도,공주시,심 야," 15,429,324 "," 14,582,958 "," 10,686,809 "," 8,099,268 "," 5,349,133 "," 3,542,050 "," 2,193,467 "
2021,충청남도,공주시,합 계," 122,965,304 "," 114,291,295 "," 99,603,305 "," 93,814,954 "," 85,339,845 "," 90,320,190 "," 96,329,337 "
2021,충청남도,서산시,주택용," 26,377,576 "," 25,607,615 "," 21,959,119 "," 22,397,296 "," 21,213,211 "," 21,899,855 "," 24,626,013 "
2021,충청남도,서산시,일반용," 43,252,526 "," 41,605,078 "," 35,844,061 "," 33,482,429 "," 31,632,652 "," 32,904,694 "," 37,122,886 "
2021,충청남도,서산시,교육용," 2,818,666 "," 2,149,050 "," 1,940,825 "," 1,697,938 "," 1,278,770 "," 1,283,915 "," 1,631,362 "
2021,충청남도,서산시,산업용," 637,313,573 "," 586,858,184 "," 676,852,944 "," 639,346,157 "," 633,997,504 "," 591,111,018 "," 713,807,685 "
2021,충청남도,서산시,농사용," 11,155,071 "," 10,726,089 "," 9,316,320 "," 8,498,702 "," 9,565,291 "," 11,809,439 "," 14,036,553 "
2021,충청남도,서산시,가로등," 1,112,929 "," 1,039,337 "," 962,308 "," 925,166 "," 842,523 "," 790,527 "," 787,772 "
2021,충청남도,서산시,심 야," 17,090,528 "," 16,459,267 "," 12,640,709 "," 9,756,261 "," 6,524,859 "," 4,329,106 "," 2,559,227 "
2021,충청남도,서산시,합 계," 739,120,869 "," 684,444,620 "," 759,516,286 "," 716,103,949 "," 705,054,810 "," 664,128,554 "," 794,571,498 "
2021,충청남도,천안시,주택용," 91,512,190 "," 90,812,933 "," 76,941,723 "," 80,044,735 "," 74,964,018 "," 78,794,636 "," 86,061,372 "
2021,충청남도,천안시,일반용," 139,840,875 "," 132,033,836 "," 108,470,218 "," 102,990,465 "," 97,942,202 "," 108,668,343 "," 126,872,860 "
2021,충청남도,천안시,교육용," 19,490,768 "," 14,505,668 "," 13,056,491 "," 10,477,645 "," 8,867,452 "," 9,930,532 "," 12,131,348 "
2021,충청남도,천안시,산업용," 449,590,423 "," 405,418,234 "," 428,148,810 "," 417,612,897 "," 421,090,257 "," 441,285,836 "," 468,731,884 "
2021,충청남도,천안시,농사용," 20,521,575 "," 20,608,164 "," 16,878,770 "," 15,452,625 "," 14,311,390 "," 15,915,124 "," 18,829,974 "
2021,충청남도,천안시,가로등," 2,785,216 "," 2,588,525 "," 2,341,655 "," 2,293,406 "," 2,093,963 "," 1,979,113 "," 1,943,232 "
2021,충청남도,천안시,심 야," 29,051,243 "," 26,642,540 "," 19,066,109 "," 13,770,697 "," 8,753,142 "," 5,681,132 "," 3,672,108 "
2021,충청남도,천안시,합 계," 752,792,290 "," 692,609,900 "," 664,903,776 "," 642,642,470 "," 628,022,424 "," 662,254,716 "," 718,242,778 "
2021,충청남도,금산군,주택용," 6,797,545 "," 6,409,229 "," 5,324,199 "," 5,356,615 "," 5,014,974 "," 5,086,609 "," 5,393,268 "
2021,충청남도,금산군,일반용," 11,525,520 "," 10,861,446 "," 8,626,360 "," 8,143,168 "," 7,381,346 "," 7,853,190 "," 8,724,198 "
2021,충청남도,금산군,교육용," 1,513,779 "," 1,176,806 "," 1,004,608 "," 918,521 "," 694,442 "," 671,881 "," 750,239 "
2021,충청남도,금산군,산업용," 60,122,431 "," 53,581,118 "," 57,009,547 "," 55,712,031 "," 53,410,953 "," 51,647,963 "," 54,594,173 "
2021,충청남도,금산군,농사용," 9,248,436 "," 8,733,259 "," 7,087,046 "," 5,669,830 "," 4,701,766 "," 4,744,276 "," 5,021,308 "
2021,충청남도,금산군,가로등," 529,404 "," 497,690 "," 480,796 "," 495,421 "," 483,317 "," 475,253 "," 468,658 "
2021,충청남도,금산군,심 야," 8,072,944 "," 7,433,796 "," 5,512,205 "," 4,010,315 "," 2,445,388 "," 1,579,610 "," 893,430 "
2021,충청남도,금산군,합 계," 97,810,059 "," 88,693,344 "," 85,044,761 "," 80,305,901 "," 74,132,186 "," 72,058,782 "," 75,845,274 "
2021,충청남도,계룡시,주택용," 5,900,869 "," 5,565,074 "," 4,832,649 "," 4,984,535 "," 4,800,176 "," 4,935,667 "," 5,932,726 "
2021,충청남도,계룡시,일반용," 12,966,817 "," 11,451,754 "," 10,343,812 "," 9,711,975 "," 9,383,207 "," 10,694,079 "," 12,506,695 "
2021,충청남도,계룡시,교육용," 495,197 "," 388,573 "," 371,022 "," 300,604 "," 224,016 "," 281,450 "," 328,636 "
2021,충청남도,계룡시,산업용," 5,220,327 "," 4,820,617 "," 4,701,081 "," 4,648,397 "," 4,594,710 "," 4,825,146 "," 5,033,609 "
2021,충청남도,계룡시,농사용," 377,959 "," 324,403 "," 265,108 "," 240,130 "," 243,803 "," 256,869 "," 296,177 "
2021,충청남도,계룡시,가로등," 288,287 "," 270,449 "," 230,526 "," 220,432 "," 196,551 "," 186,085 "," 181,917 "
2021,충청남도,계룡시,심 야," 768,127 "," 643,138 "," 439,365 "," 349,288 "," 291,756 "," 441,302 "," 713,707 "
2021,충청남도,계룡시,합 계," 26,017,583 "," 23,464,008 "," 21,183,563 "," 20,455,361 "," 19,734,219 "," 21,620,598 "," 24,993,467 "
2021,충청남도,논산시,주택용," 15,756,039 "," 15,273,314 "," 12,892,864 "," 13,072,347 "," 12,233,201 "," 12,554,555 "," 13,651,195 "
2021,충청남도,논산시,일반용," 27,184,116 "," 26,160,751 "," 20,962,163 "," 20,145,740 "," 18,236,283 "," 19,820,459 "," 22,715,219 "
2021,충청남도,논산시,교육용," 3,971,435 "," 3,258,000 "," 2,722,989 "," 2,632,366 "," 2,026,992 "," 2,238,934 "," 2,796,832 "
2021,충청남도,논산시,산업용," 52,070,092 "," 49,605,693 "," 49,413,554 "," 50,397,596 "," 48,252,603 "," 50,982,858 "," 52,248,786 "
2021,충청남도,논산시,농사용," 32,155,444 "," 29,573,276 "," 25,196,372 "," 17,838,969 "," 17,411,624 "," 18,804,658 "," 19,202,272 "
2021,충청남도,논산시,가로등," 962,067 "," 880,804 "," 832,839 "," 778,809 "," 703,532 "," 644,039 "," 646,392 "
2021,충청남도,논산시,심 야," 15,167,695 "," 14,298,168 "," 10,500,633 "," 7,875,905 "," 4,905,389 "," 3,155,336 "," 1,935,870 "
2021,충청남도,논산시,합 계," 147,266,888 "," 139,050,006 "," 122,521,414 "," 112,741,732 "," 103,769,624 "," 108,200,839 "," 113,196,566 "
2021,충청남도,부여군,주택용," 8,535,316 "," 8,303,081 "," 6,899,179 "," 7,044,267 "," 6,642,137 "," 6,707,890 "," 7,029,198 "
2021,충청남도,부여군,일반용," 11,858,931 "," 11,223,559 "," 9,093,621 "," 8,459,333 "," 7,638,380 "," 8,147,592 "," 9,449,823 "
2021,충청남도,부여군,교육용," 2,077,249 "," 1,478,654 "," 1,342,455 "," 1,031,778 "," 787,571 "," 855,805 "," 1,114,557 "
2021,충청남도,부여군,산업용," 12,902,579 "," 11,594,941 "," 11,340,907 "," 12,416,499 "," 11,864,602 "," 12,944,923 "," 12,275,942 "
2021,충청남도,부여군,농사용," 27,489,561 "," 25,959,029 "," 20,057,055 "," 16,155,555 "," 15,422,051 "," 17,693,334 "," 17,602,184 "
2021,충청남도,부여군,가로등," 652,823 "," 595,197 "," 579,333 "," 567,484 "," 530,127 "," 510,652 "," 512,340 "
2021,충청남도,부여군,심 야," 10,252,845 "," 9,754,340 "," 7,093,324 "," 5,362,753 "," 3,534,413 "," 2,259,938 "," 1,314,128 "
2021,충청남도,부여군,합 계," 73,769,304 "," 68,908,801 "," 56,405,874 "," 51,037,669 "," 46,419,281 "," 49,120,134 "," 49,298,172 "
2021,충청남도,서천군,주택용," 7,123,425 "," 6,807,357 "," 5,678,655 "," 5,766,438 "," 5,472,669 "," 5,537,720 "," 5,900,402 "
2021,충청남도,서천군,일반용," 12,077,702 "," 11,172,680 "," 9,386,672 "," 8,949,036 "," 8,231,254 "," 8,621,523 "," 9,731,448 "
2021,충청남도,서천군,교육용," 826,080 "," 608,212 "," 557,247 "," 572,501 "," 391,116 "," 410,050 "," 512,907 "
2021,충청남도,서천군,산업용," 68,317,414 "," 60,763,207 "," 62,816,968 "," 58,729,691 "," 59,862,705 "," 58,393,339 "," 59,694,957 "
2021,충청남도,서천군,농사용," 30,158,998 "," 30,568,694 "," 33,774,018 "," 24,375,885 "," 6,467,022 "," 6,543,306 "," 6,774,816 "
2021,충청남도,서천군,가로등," 954,870 "," 884,033 "," 850,559 "," 807,228 "," 759,313 "," 744,437 "," 737,163 "
2021,충청남도,서천군,심 야," 9,565,986 "," 9,122,463 "," 7,024,515 "," 5,601,461 "," 3,835,851 "," 2,539,387 "," 1,554,116 "
2021,충청남도,서천군,합 계," 129,024,475 "," 119,926,646 "," 120,088,634 "," 104,802,240 "," 85,019,930 "," 82,789,762 "," 84,905,809 "
2021,충청남도,청양군,주택용," 4,062,333 "," 3,845,152 "," 3,200,928 "," 3,224,815 "," 3,041,197 "," 3,025,144 "," 3,154,879 "
2021,충청남도,청양군,일반용," 5,980,547 "," 5,764,913 "," 4,485,014 "," 4,153,480 "," 3,645,365 "," 3,751,409 "," 4,115,775 "
2021,충청남도,청양군,교육용," 961,888 "," 759,868 "," 600,184 "," 544,504 "," 388,851 "," 391,678 "," 424,959 "
2021,충청남도,청양군,산업용," 11,441,728 "," 10,874,980 "," 10,503,246 "," 10,546,755 "," 10,270,451 "," 10,339,855 "," 10,813,283 "
2021,충청남도,청양군,농사용," 7,895,016 "," 7,577,428 "," 6,371,870 "," 5,383,788 "," 5,288,955 "," 6,431,130 "," 7,573,982 "
2021,충청남도,청양군,가로등," 789,587 "," 729,174 "," 722,629 "," 723,791 "," 675,109 "," 631,848 "," 563,370 "
2021,충청남도,청양군,심 야," 5,234,972 "," 4,871,947 "," 3,609,422 "," 2,782,043 "," 1,921,171 "," 1,248,710 "," 721,287 "
2021,충청남도,청양군,합 계," 36,366,071 "," 34,423,462 "," 29,493,293 "," 27,359,176 "," 25,231,099 "," 25,819,774 "," 27,367,535 "
2021,충청남도,홍성군,주택용," 14,670,692 "," 14,284,140 "," 11,986,086 "," 12,417,384 "," 11,650,142 "," 11,969,635 "," 12,932,475 "
2021,충청남도,홍성군,일반용," 21,967,501 "," 20,528,539 "," 16,846,952 "," 16,011,089 "," 14,763,996 "," 16,104,464 "," 18,684,862 "
2021,충청남도,홍성군,교육용," 2,882,621 "," 2,493,166 "," 2,185,936 "," 2,041,650 "," 1,538,664 "," 1,673,074 "," 1,783,875 "
2021,충청남도,홍성군,산업용," 25,345,711 "," 23,941,377 "," 24,993,059 "," 24,937,694 "," 23,845,432 "," 24,162,641 "," 26,060,613 "
2021,충청남도,홍성군,농사용," 22,701,433 "," 21,786,706 "," 18,537,230 "," 16,448,081 "," 15,374,138 "," 15,902,602 "," 18,782,572 "
2021,충청남도,홍성군,가로등," 871,576 "," 796,576 "," 733,553 "," 724,879 "," 667,166 "," 650,059 "," 636,591 "
2021,충청남도,홍성군,심 야," 11,524,097 "," 10,781,641 "," 8,005,265 "," 6,215,277 "," 4,121,320 "," 2,669,532 "," 1,501,596 "
2021,충청남도,홍성군,합 계," 99,963,631 "," 94,612,145 "," 83,288,081 "," 78,796,054 "," 71,960,858 "," 73,132,007 "," 80,382,584 "
2021,충청남도,예산군,주택용," 10,950,483 "," 10,563,682 "," 8,914,584 "," 9,065,619 "," 8,530,497 "," 8,672,060 "," 9,337,248 "
2021,충청남도,예산군,일반용," 18,677,038 "," 17,534,622 "," 14,081,027 "," 13,512,006 "," 12,198,917 "," 12,788,788 "," 14,552,929 "
2021,충청남도,예산군,교육용," 1,860,048 "," 1,338,625 "," 1,286,150 "," 1,139,172 "," 833,180 "," 829,618 "," 1,015,043 "
2021,충청남도,예산군,산업용," 63,389,285 "," 57,447,553 "," 64,885,459 "," 64,174,519 "," 61,888,686 "," 63,764,604 "," 67,210,184 "
2021,충청남도,예산군,농사용," 15,199,757 "," 14,835,195 "," 12,351,672 "," 11,017,258 "," 10,844,648 "," 12,872,280 "," 13,204,226 "
2021,충청남도,예산군,가로등," 902,068 "," 830,413 "," 774,147 "," 759,815 "," 701,867 "," 657,904 "," 656,223 "
2021,충청남도,예산군,심 야," 12,388,655 "," 11,720,681 "," 8,661,611 "," 6,517,586 "," 4,302,276 "," 2,803,611 "," 1,858,591 "
2021,충청남도,예산군,합 계," 123,367,334 "," 114,270,771 "," 110,954,650 "," 106,185,975 "," 99,300,071 "," 102,388,865 "," 107,834,444 "
2021,충청남도,당진시,주택용," 25,707,233 "," 24,223,182 "," 21,042,184 "," 21,376,999 "," 20,427,947 "," 21,064,890 "," 24,984,120 "
2021,충청남도,당진시,일반용," 36,013,970 "," 34,703,334 "," 28,977,400 "," 27,665,299 "," 25,464,324 "," 27,304,026 "," 31,052,544 "
2021,충청남도,당진시,교육용," 3,155,749 "," 2,376,127 "," 2,372,576 "," 1,908,691 "," 1,433,758 "," 1,568,345 "," 1,815,327 "
2021,충청남도,당진시,산업용," 517,420,765 "," 443,021,961 "," 508,159,810 "," 481,192,465 "," 551,715,872 "," 439,400,400 "," 493,919,748 "
2021,충청남도,당진시,농사용," 15,440,556 "," 15,462,490 "," 13,497,334 "," 14,247,530 "," 20,442,663 "," 22,678,181 "," 20,528,036 "
2021,충청남도,당진시,가로등," 1,335,835 "," 1,238,680 "," 1,122,199 "," 1,096,494 "," 989,169 "," 933,907 "," 907,258 "
2021,충청남도,당진시,심 야," 18,897,359 "," 17,416,570 "," 13,209,533 "," 10,366,675 "," 6,977,889 "," 4,555,563 "," 2,670,788 "
2021,충청남도,당진시,합 계," 617,971,467 "," 538,442,344 "," 588,381,036 "," 557,854,153 "," 627,451,622 "," 517,505,312 "," 575,877,821 "
2021,충청남도,태안군,주택용," 8,318,880 "," 8,025,211 "," 6,705,129 "," 6,820,935 "," 6,413,943 "," 6,544,270 "," 6,827,335 "
2021,충청남도,태안군,일반용," 20,949,507 "," 20,125,604 "," 17,108,214 "," 16,505,795 "," 15,542,404 "," 15,617,438 "," 17,385,949 "
2021,충청남도,태안군,교육용," 1,245,343 "," 891,938 "," 849,198 "," 787,549 "," 574,155 "," 597,217 "," 709,501 "
2021,충청남도,태안군,산업용," 11,845,348 "," 15,735,100 "," 21,480,632 "," 25,326,534 "," 33,574,137 "," 20,638,151 "," 31,987,741 "
2021,충청남도,태안군,농사용," 10,915,633 "," 10,043,605 "," 9,681,536 "," 9,216,938 "," 9,633,519 "," 9,079,502 "," 10,223,843 "
2021,충청남도,태안군,가로등," 836,755 "," 767,540 "," 736,056 "," 653,250 "," 605,175 "," 558,766 "," 582,950 "
2021,충청남도,태안군,심 야," 12,523,481 "," 11,884,460 "," 9,284,904 "," 7,519,517 "," 5,296,550 "," 3,608,821 "," 2,168,016 "
2021,충청남도,태안군,합 계," 66,634,947 "," 67,473,458 "," 65,845,669 "," 66,830,518 "," 71,639,883 "," 56,644,165 "," 69,885,335 "
2021,전라북도,군산시,주택용," 37,839,463 "," 36,647,158 "," 31,429,002 "," 33,013,102 "," 30,671,608 "," 31,236,623 "," 33,976,071 "
2021,전라북도,군산시,일반용," 59,212,837 "," 56,650,885 "," 48,248,423 "," 46,664,853 "," 43,177,728 "," 47,178,520 "," 54,190,908 "
2021,전라북도,군산시,교육용," 5,076,470 "," 4,408,410 "," 4,408,363 "," 3,804,054 "," 3,015,912 "," 3,342,014 "," 3,569,011 "
2021,전라북도,군산시,산업용," 409,670,065 "," 355,711,188 "," 402,584,688 "," 399,415,009 "," 412,421,961 "," 399,106,553 "," 417,788,870 "
2021,전라북도,군산시,농사용," 6,093,089 "," 5,433,959 "," 4,580,912 "," 5,057,134 "," 8,197,639 "," 11,126,752 "," 9,480,774 "
2021,전라북도,군산시,가로등," 2,393,935 "," 2,186,878 "," 1,949,486 "," 1,932,118 "," 1,722,472 "," 1,598,443 "," 1,603,306 "
2021,전라북도,군산시,심 야," 15,192,809 "," 14,341,903 "," 10,990,510 "," 8,535,844 "," 5,528,330 "," 3,507,604 "," 2,173,603 "
2021,전라북도,군산시,합 계," 535,478,668 "," 475,380,381 "," 504,191,384 "," 498,422,114 "," 504,735,650 "," 497,096,509 "," 522,782,543 "
2021,전라북도,익산시,주택용," 37,710,759 "," 36,348,133 "," 30,876,867 "," 32,163,701 "," 30,073,551 "," 30,849,183 "," 34,587,163 "
2021,전라북도,익산시,일반용," 50,603,255 "," 48,970,063 "," 40,112,211 "," 38,610,665 "," 35,359,880 "," 39,121,673 "," 45,248,351 "
2021,전라북도,익산시,교육용," 8,252,672 "," 7,228,366 "," 6,078,675 "," 5,700,187 "," 4,373,468 "," 4,943,324 "," 5,656,451 "
2021,전라북도,익산시,산업용," 149,631,474 "," 135,760,483 "," 146,683,181 "," 145,893,883 "," 146,568,890 "," 150,451,909 "," 158,527,393 "
2021,전라북도,익산시,농사용," 19,974,348 "," 19,017,392 "," 16,078,917 "," 14,290,989 "," 14,576,416 "," 18,849,894 "," 17,945,353 "
2021,전라북도,익산시,가로등," 1,566,941 "," 1,439,626 "," 1,312,979 "," 1,246,981 "," 1,128,260 "," 1,054,459 "," 1,079,257 "
2021,전라북도,익산시,심 야," 23,392,936 "," 22,161,315 "," 16,297,261 "," 12,480,198 "," 7,784,087 "," 4,874,326 "," 2,926,457 "
2021,전라북도,익산시,합 계," 291,132,385 "," 270,925,378 "," 257,440,091 "," 250,386,604 "," 239,864,552 "," 250,144,768 "," 265,970,425 "
2021,전라북도,정읍시,주택용," 14,541,489 "," 14,081,578 "," 11,927,283 "," 12,166,774 "," 11,419,628 "," 11,571,793 "," 12,342,651 "
2021,전라북도,정읍시,일반용," 20,090,447 "," 19,181,828 "," 15,873,620 "," 15,400,303 "," 14,174,188 "," 15,239,813 "," 17,188,561 "
2021,전라북도,정읍시,교육용," 2,186,039 "," 1,695,549 "," 1,527,335 "," 1,431,911 "," 1,052,596 "," 1,083,529 "," 1,221,958 "
2021,전라북도,정읍시,산업용," 87,881,855 "," 80,656,973 "," 87,011,350 "," 86,338,272 "," 92,068,347 "," 93,062,799 "," 96,815,112 "
2021,전라북도,정읍시,농사용," 24,116,270 "," 23,736,149 "," 19,939,401 "," 18,837,972 "," 17,370,654 "," 19,337,381 "," 21,535,501 "
2021,전라북도,정읍시,가로등," 1,665,186 "," 1,516,380 "," 1,479,335 "," 1,429,885 "," 1,348,932 "," 1,292,382 "," 1,292,846 "
2021,전라북도,정읍시,심 야," 11,160,279 "," 10,665,052 "," 7,868,267 "," 6,089,193 "," 3,910,550 "," 2,409,878 "," 1,682,870 "
2021,전라북도,정읍시,합 계," 161,641,565 "," 151,533,509 "," 145,626,591 "," 141,694,310 "," 141,344,895 "," 143,997,575 "," 152,079,499 "
2021,전라북도,남원시,주택용," 10,657,041 "," 10,211,112 "," 8,714,231 "," 8,812,375 "," 8,333,896 "," 8,355,030 "," 9,041,599 "
2021,전라북도,남원시,일반용," 16,930,961 "," 16,094,619 "," 13,296,215 "," 12,618,459 "," 11,412,856 "," 11,998,680 "," 13,357,800 "
2021,전라북도,남원시,교육용," 1,377,437 "," 1,123,347 "," 1,254,020 "," 922,160 "," 712,101 "," 803,613 "," 818,786 "
2021,전라북도,남원시,산업용," 13,363,205 "," 12,565,075 "," 12,652,745 "," 15,495,255 "," 14,071,260 "," 14,574,703 "," 14,836,266 "
2021,전라북도,남원시,농사용," 12,448,762 "," 12,274,181 "," 10,907,945 "," 10,494,217 "," 9,847,901 "," 10,703,932 "," 10,798,370 "
2021,전라북도,남원시,가로등," 1,246,587 "," 1,229,832 "," 1,223,735 "," 1,288,134 "," 1,250,209 "," 1,239,461 "," 1,206,873 "
2021,전라북도,남원시,심 야," 5,832,998 "," 5,538,965 "," 4,161,840 "," 3,189,310 "," 2,156,732 "," 1,410,982 "," 997,640 "
2021,전라북도,남원시,합 계," 61,856,991 "," 59,037,131 "," 52,210,731 "," 52,819,910 "," 47,784,955 "," 49,086,401 "," 51,057,334 "
2021,전라북도,김제시,주택용," 10,505,677 "," 9,913,899 "," 8,560,137 "," 8,512,457 "," 8,057,142 "," 8,111,196 "," 9,083,075 "
2021,전라북도,김제시,일반용," 16,526,110 "," 15,968,365 "," 13,250,602 "," 12,962,364 "," 11,831,317 "," 12,503,128 "," 14,034,497 "
2021,전라북도,김제시,교육용," 1,710,064 "," 1,428,328 "," 1,190,761 "," 1,261,897 "," 879,493 "," 797,434 "," 1,013,155 "
2021,전라북도,김제시,산업용," 45,961,387 "," 40,545,785 "," 42,642,631 "," 43,014,804 "," 40,185,994 "," 41,328,801 "," 43,310,234 "
2021,전라북도,김제시,농사용," 25,217,158 "," 23,819,055 "," 20,240,248 "," 19,213,487 "," 17,573,501 "," 18,885,981 "," 19,442,087 "
2021,전라북도,김제시,가로등," 848,449 "," 756,144 "," 709,144 "," 658,357 "," 587,692 "," 540,981 "," 557,090 "
2021,전라북도,김제시,심 야," 10,981,220 "," 10,427,805 "," 7,817,884 "," 6,145,099 "," 3,894,500 "," 2,442,806 "," 1,513,801 "
2021,전라북도,김제시,합 계," 111,750,065 "," 102,859,381 "," 94,411,407 "," 91,768,465 "," 83,009,639 "," 84,610,327 "," 88,953,939 "
2021,전라북도,완주군,주택용," 11,706,301 "," 11,241,727 "," 9,313,169 "," 9,921,152 "," 9,118,464 "," 9,387,789 "," 10,284,121 "
2021,전라북도,완주군,일반용," 24,753,651 "," 22,893,568 "," 19,495,046 "," 18,764,756 "," 18,011,347 "," 19,857,901 "," 22,678,689 "
2021,전라북도,완주군,교육용," 2,805,014 "," 2,296,786 "," 2,020,712 "," 1,981,182 "," 1,501,709 "," 1,648,893 "," 1,828,616 "
2021,전라북도,완주군,산업용," 98,225,911 "," 87,666,425 "," 97,524,663 "," 95,638,153 "," 94,423,796 "," 99,916,467 "," 98,430,993 "
2021,전라북도,완주군,농사용," 13,973,212 "," 13,180,659 "," 11,399,156 "," 9,500,158 "," 8,476,370 "," 8,846,022 "," 10,020,902 "
2021,전라북도,완주군,가로등," 1,890,204 "," 1,809,348 "," 1,772,096 "," 1,830,913 "," 1,813,418 "," 1,792,418 "," 1,777,930 "
2021,전라북도,완주군,심 야," 12,499,102 "," 11,807,301 "," 8,800,667 "," 6,741,418 "," 4,339,443 "," 2,839,294 "," 1,877,437 "
2021,전라북도,완주군,합 계," 165,853,395 "," 150,895,814 "," 150,325,509 "," 144,377,732 "," 137,684,547 "," 144,288,784 "," 146,898,688 "
